=======================================================;;;;;;;;;;;;;;;;;;;;
guetzli;./result/res_jpegGUETZLI_1.jpg;428379;58675;16175;285;86;84;0.9164935415499867;30.389212170607856;59.45099722222222;7.710447277702002;0.9568424169548998;1.4721693779210876;0.5215523540547602;711.3498656582318;0.047022839464200834;0.4800557896205837;29.036062338227936;0.7774896265627796;60.79855407495086
mozjpeg;./result/res_jpegMOZ_1.jpg;428379;58630;122;74;86;80;0.9225695060722146;30.581151739801133;56.88073333333333;7.5419316712188085;0.9614809933156089;1.4247551566420016;0.4963036556579504;704.159163736691;0.046186969921159095;0.49094589733078103;29.91058138208928;0.7867742795473417;60.7679880681939
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/nature_small_ver_1.png;PNG;800x1200;800x1200+0+0;8-bit;sRGB;1.54278MiB;0.000u;0:00.000;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE
AVIF;./result/res_avif_2.avif;1617721;25707;639;255;98;50;0.7908334844774197;25.724121970736444;174.04765;13.192712003223598;0.9224971515419492;2.465258284360883;0.22528298396362556;1300.1167153414976;0.08069002587049555;0.23809782563824425;26.278181819885358;0.6129501623766979;61.29332264725883
JPEG XL;./result/res_jxl_2.jxl;1617721;155599;334;307;90;80;0.9046350010934741;30.40125759217802;59.28633472222222;7.6997619912710435;0.9451102821223097;1.5044493801004655;0.4926144158875002;731.9510337151302;0.04624715354850306;0.45181181147578436;28.48848786748533;0.7611363038196396;64.33234222078737
libjpeg Image Magick;./result/res_jpeg_2.jpg;1617721;223580;110;285;86;80;0.9178066957536067;30.864966927072622;53.282386458333335;7.299478505916251;0.9495068908596739;1.402569376753123;0.5249315160849684;747.1518229182166;0.04411450775079287;0.4807369734373818;29.03912126176546;0.7801467012140847;64.17328661353127
WebP;./result/res_webp_2.webp;1617721;194636;543;191;88;80;0.9305670689212232;32.02909083704724;40.75409722222222;6.383893578547673;0.9567843592758579;1.2296262188371478;0.5421977929033845;656.3124548454082;0.038474049661890476;0.5083139113207872;30.1272015470215;0.7878613267028491;64.80290107845882
FLIF;./result/res_flif_2.flif;1617721;578368;4920;584;64;80;0.9881528597223784;41.387914767157866;4.723771527777778;2.1734239181019834;0.9918266550702288;0.41774112065995916;0.7490573183132253;241.81290015300092;0.013297382015493582;0.7780694723927241;40.89238063179475;0.8797386949488352;69.33118107613926
BPG;./result/res_bpg_2.bpg;1617721;439439;906;326;73;7;0.9713935626570723;38.034292408259894;10.224712847222222;3.1976104902289495;0.9848886121874226;0.6055082778329413;0.5471449873472213;338.70957513848856;0.019627463934817842;0.6494324374016943;37.896589846154654;0.8456539412748351;67.49363521643343
JPEG jpeglib-turbo;./result/res_jpeg_2.jpg;1617721;223580;45;49;86;80;0.9180680826072597;30.875340624663018;53.15526631944444;7.290765825305627;0.9494903135449192;1.4009712953176539;0.5242169608378615;746.6450982346472;0.044059801694217755;0.48143345880418137;29.048882339586473;0.7802810045472528;64.17971727727947
guetzli;./result/res_jpegGUETZLI_2.jpg;1617721;220511;61348;210;86;84;0.920100870725121;30.924616693145115;52.55556284722222;7.24952155988395;0.9542386915974449;1.385584568203468;0.5055653353746923;719.9995452577334;0.044068887715877324;0.4697658223003985;29.386276187424546;0.7761903999428741;64.0948325975732
mozjpeg;./result/res_jpegMOZ_2.jpg;1617721;216706;174;49;87;80;0.9249855800898322;31.23286235351415;48.95466979166667;6.996761378785664;0.9585772037591903;1.3261932521768949;0.4775097473124201;703.8182419865534;0.04274528113624595;0.4796879959088636;30.24475733016516;0.7873938284106159;64.1309593294921
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/travel_small_hor_1.png;PNG;600x400;600x400+0+0;8-bit;sRGB;432856B;0.000u;0:00.000;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE
AVIF;./result/res_avif_3.avif;432856;10666;271;101;98;50;0.8773156254710139;24.37164251412296;237.63812083333335;15.415515587658213;0.9429138807407385;2.7760907715918033;0.4279673794042144;803.0890922242922;0.09333845087926888;0.3693564425270848;23.246487889664593;0.6757343171329985;58.396453639532886
JPEG XL;./result/res_jxl_3.jxl;432856;48798;121;150;89;80;0.9376861323640799;28.56759245555699;90.4317875;9.509562949999331;0.9490182534868384;1.7385264086314383;0.5814022302092149;486.3180444402262;0.05602485516461899;0.5511598472683099;27.237403329956294;0.7599764905765513;61.03751861920712
libjpeg Image Magick;./result/res_jpeg_3.jpg;432856;64022;67;133;85;80;0.9371580549800513;28.260315040724123;97.06191527777777;9.852000572359797;0.951579570181694;1.7848309260447763;0.5842500482066075;502.14989885645787;0.058600024499497784;0.5318283688578634;26.863652025960082;0.7536056766708854;60.64241621085205
WebP;./result/res_webp_3.webp;432856;49306;192;109;89;80;0.9478921773829079;29.24344567048252;77.39907916666667;8.797674645420042;0.958182340306139;1.5952137030116114;0.5900968838536149;446.8573840708854;0.052057319516018975;0.5606159474133374;27.78240395742296;0.7658203131697562;61.22504182769571
FLIF;./result/res_flif_3.flif;432856;158553;1303;211;63;80;0.989372488193442;41.49261823440721;4.611248611111111;2.1473818037580346;0.9590339026853041;0.39062823060280627;0.7854244060772647;128.3451537115892;0.013072130816956032;0.8351816487102637;40.902387998030285;0.8662975578606161;66.91329795838732
BPG;./result/res_bpg_3.bpg;432856;97869;417;139;77;7;0.9827053775188229;38.265742965799426;9.694068055555556;3.1135298385523074;0.9881447624037681;0.5615040133872036;0.6291160384794888;181.65134305324824;0.019190208501176722;0.7435595548754179;38.24809468551952;0.8292870952363943;65.1541892266339
JPEG jpeglib-turbo;./result/res_jpeg_3.jpg;432856;64022;39;39;85;80;0.937540629752115;28.26923566063735;96.86275;9.84188752221849;0.9523038309174815;1.782593620279526;0.5845830931593021;501.4340035914938;0.05852989652223145;0.5326350025737447;26.86618544883624;0.7534649572447675;60.64774436406886
guetzli;./result/res_jpegGUETZLI_3.jpg;432856;66388;15042;113;85;84;0.9481518521674969;29.372683449165127;75.1297625;8.667742641541683;0.9618654332638269;1.5458891113347992;0.5630353518863839;449.97872239806026;0.051868942449654155;0.5467410418203731;27.622140201339093;0.7574280142257259;60.97368149791257
mozjpeg;./result/res_jpegMOZ_3.jpg;432856;65592;85;41;85;80;0.951122332904557;28.97563993585535;82.3220861111111;9.073151939161557;0.9553238908740385;1.6443113426775322;0.5513404300470085;459.9737699076995;0.0549827687195301;0.554688613282503;27.9372683100581;0.7651329788394522;60.72120189760804
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/text_ver_1.png;PNG;1000x1333;1000x1333+0+0;8-bit;sRGB;2.05855MiB;0.000u;0:00.000;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE
AVIF;./result/res_avif_4.avif;2158545;47141;958;340;98;50;0.908318369248116;27.658684826024075;111.48382945736434;10.558590315821727;0.960012705905349;2.30226616174698;0.4419162667048791;nan;0.07546010417438566;0.4500682929887958;27.47450304901813;0.7147722004722493;61.78022524943489
JPEG XL;./result/res_jxl_4.jxl;2158545;196920;401;474;91;80;0.9695006702080269;33.96860271202466;26.074746186546637;5.106343719976813;0.981966093127656;1.1384208058823106;0.6151702740194384;nan;0.036481849931092984;0.6762350809027962;32.550017500446955;0.8113829201218344;65.09879694710334
libjpeg Image Magick;./result/res_jpeg_4.jpg;2158545;279310;113;448;87;80;0.9627991114181835;32.824235531095766;33.93569967491873;5.825435578127934;0.9777868009923295;1.2585807275119874;0.6103826551690043;nan;0.04092285447704644;0.6653384722824601;32.38558517722427;0.807086688975092;64.4832944641105
WebP;./result/res_webp_4.webp;2158545;203564;608;177;91;80;0.9664030490948985;33.90689171229754;26.447899724931233;5.142752154725253;0.9783565213404287;1.1091178073932983;0.5991655155940864;nan;0.03602350927796124;0.6801383430418847;33.43711463392888;0.8081546568561785;65.04966988774716
FLIF;./result/res_flif_4.flif;2158545;596002;5916;957;72;80;0.9917382166976106;43.522431734346895;2.889596399099775;1.69988128970813;0.990984434377611;0.3683151880607916;0.7901964253157574;nan;0.011994740342435755;0.8660663456898862;43.24853291367361;0.884755782679402;69.76582592550926
BPG;./result/res_bpg_4.bpg;2158545;398273;1063;556;82;7;0.9825063784736708;39.14931309885133;7.909500375093773;2.8123833975995827;0.9878728065709547;0.6176970071880259;0.6178962979022841;nan;0.020210260287801155;0.7496094576389581;38.99663254636007;0.8329923296213667;67.52214466850856
JPEG jpeglib-turbo;./result/res_jpeg_4.jpg;2158545;279310;46;46;87;80;0.9630671626153678;32.84316670040845;33.78809377344336;5.812752684696241;0.9779080091425367;1.2555900537947366;0.6099980466568;nan;0.040827428875934664;0.6661756956471679;32.41530792467882;0.8075652057625317;64.49352147710096
guetzli;./result/res_jpegGUETZLI_4.jpg;2158545;276633;65545;348;87;84;0.9653529620725401;32.85469196450604;33.698546136534134;5.80504488669417;0.9805798130852517;1.2796606812787643;0.5704079950368212;nan;0.04144978792852972;0.6356943650290053;31.722882183086863;0.79586830226142;64.45208553731463
mozjpeg;./result/res_jpegMOZ_4.jpg;2158545;260882;207;57;88;80;0.966765032067153;32.97396603476268;32.78564691172793;5.7258752092346485;0.9799390955552846;1.247679090754439;0.5736775720351412;nan;0.04088784707459041;0.6588528149933301;32.59745430131049;0.8084194125887714;64.43479679474618
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/animal_sq_1.png;PNG;1152x1153;1152x1153+0+0;8-bit;sRGB;2.31963MiB;0.000u;0:00.000;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE
AVIF;./result/res_avif_5.avif;2432313;44776;933;403;98;50;0.8745654148725571;27.63940537781709;111.97983496153351;10.582052492854753;0.9942686573283422;1.8404896040362808;0.523287101894984;509.6806790608665;0.06872486711113732;0.38324592207716185;27.014076436892545;0.7517585067754936;63.67066083717689
JPEG XL;./result/res_jxl_5.jxl;2432313;217449;387;508;91;80;0.9778927349313689;34.881265783787924;21.13264134825415;4.597025271657112;0.9985187178356275;0.8052015599743967;0.8316519786420231;219.083215519771;0.029538561373168404;0.665174513645703;33.23090793128934;0.8424023356365694;67.49803859138468
libjpeg Image Magick;./result/res_jpeg_5.jpg;2432313;322086;109;508;87;80;0.9805243539501368;35.60063221556735;17.906765211927016;4.231638596563631;0.9989326048877237;0.7380440363355992;0.8196668737599484;204.48282698783572;0.027368021549048896;0.6809292505406086;34.23831185464547;0.8516914245205668;67.725114608664
WebP;./result/res_webp_5.webp;2432313;240378;718;195;90;80;0.9796644675281408;35.53311848938472;18.187311783270694;4.264658460330756;0.9989421840041759;0.7433980954180013;0.818222544454124;207.7506333643717;0.02758711306191935;0.6732947448693613;34.17850434972911;0.8480014238492344;67.67605587649575
FLIF;./result/res_flif_5.flif;2432313;698122;6782;889;71;80;0.9963472123949043;43.24302612422092;3.081610522871093;1.755451657799523;0.9997877290066798;0.30423184447208756;0.954594313495226;86.28798973937262;0.01127339498247776;0.8744301177932378;42.399758064628145;0.8992805000872354;71.56840686602986
BPG;./result/res_bpg_5.bpg;2432313;489700;1005;538;80;7;0.9830532718543507;37.44389538188067;11.713611683289969;3.4225154029295424;0.9994514598713753;0.592514834476916;0.8402109732021172;168.55749506932105;0.02221566769825775;0.7200982819082066;37.3220628249467;0.8621262282908416;68.52952971212353
JPEG jpeglib-turbo;./result/res_jpeg_5.jpg;2432313;322086;49;48;87;80;0.9806954982088284;35.63884342901429;17.749904385901512;4.213063539267063;0.99894323156699;0.734810052712102;0.8201432652615739;203.50081726799587;0.02724760385427973;0.6820822824176206;34.28850710218797;0.8520140043436459;67.74447445518777
guetzli;./result/res_jpegGUETZLI_5.jpg;2432313;268571;57894;551;89;84;0.9711482867965516;33.78640830401888;27.191898499486044;5.214585170412508;0.998610084367094;0.908885632491053;0.760278924456126;249.6508139547473;0.03379940487648456;0.6204794691697179;32.30600623099537;0.8290136075253033;66.78157317865725
mozjpeg;./result/res_jpegMOZ_5.jpg;2432313;289188;212;52;88;80;0.9792415145813805;35.58578847273441;17.96807342359706;4.238876434103388;0.999076797533809;0.7367770205906272;0.7847161569450147;205.13924627067365;0.027496892794617478;0.6770206818878571;34.307715537927244;0.8511494605337369;67.6450531707671
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/food_ver_1.png;PNG;1920x2400;1920x2400+0+0;8-bit;sRGB;2.86374MiB;0.000u;0:00.000;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE
AVIF;./result/res_avif_6.avif;3002845;19398;1300;933;99;50;0.9287374519343562;34.699413057477045;22.036319227430557;4.69428580589535;0.9696777971767675;1.5467755426954524;0.05301104268326331;nan;0.04671082211112971;0.4687507035251675;33.28767361220636;0.6314358613052203;64.71155768659241
JPEG XL;./result/res_jxl_6.jxl;3002845;174436;953;1474;94;80;0.982063963266277;42.00623683015885;4.096912398726852;2.024083100746324;0.987443342415466;0.6831077453903092;0.1881159175571873;nan;0.01995029811521129;0.7255149098343612;39.10149964017242;0.8104928236813035;68.70256340158905
libjpeg Image Magick;./result/res_jpeg_6.jpg;3002845;343739;209;1727;89;80;0.9862640078179109;43.604371813630166;2.835588324652778;1.6839205220712699;0.9917103320186224;0.5557370288650534;0.4771818923924813;nan;0.016586667851996438;0.7945880261321969;40.939645197774894;0.8585270102584719;69.3118336160528
WebP;./result/res_webp_6.webp;3002845;158652;1146;290;95;80;0.9710188756011346;40.86585639248722;5.327147497106481;2.308061415367122;0.9772285685963098;0.7594746268810937;0.17709015536697764;nan;0.022778127096380208;0.6652015042588343;39.29160448561179;0.769534632468661;67.83654568898957
FLIF;./result/res_flif_6.flif;3002845;724638;17046;2606;76;80;0.9931467783032558;47.899713664128456;1.0546515480324075;1.0269622914364516;0.9942353541719514;0.3329339221849101;0.4018827839878744;nan;0.010071322278996306;0.8631631177054585;45.132113372286426;0.9028027201229429;71.23531467956667
BPG;./result/res_bpg_6.bpg;3002845;240085;1225;1581;92;7;0.9840634233432488;44.48588170978095;2.3146865596064816;1.5214093990791833;0.9887571038961207;0.49349965490449665;0.13932986241115805;nan;0.01517424069063632;0.7444835623813356;43.93109008434615;0.8061290799605864;69.44325766328316
JPEG jpeglib-turbo;./result/res_jpeg_6.jpg;3002845;343739;60;63;89;80;0.9868336362757136;43.714298007090136;2.764716218171296;1.6627435816058038;0.9919165996107847;0.5488091204469586;0.4864450948294992;nan;0.016373313837248164;0.8002162601632126;41.02369954625292;0.8624076980998931;69.37168516462458
guetzli;./result/res_jpegGUETZLI_6.jpg;3002845;300951;137081;1132;90;84;0.9793106863243111;41.87543946428944;4.222176793981482;2.054793613475933;0.9898529784055268;0.6843587175171736;0.39611634021134545;nan;0.020329397043873567;0.7091239806676525;37.989134342573244;0.7887072981611362;68.46040011001878
mozjpeg;./result/res_jpegMOZ_6.jpg;3002845;290964;382;74;90;80;0.9855672421045344;43.848731051319724;2.680447193287037;1.6372071320657742;0.9907575846097568;0.5350261072917932;0.39361881912723007;nan;0.01630287566600371;0.7724714232186359;40.843372491303086;0.8336978453712902;69.20449173534553
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/people_nature_1_ver.png;PNG;1920x2400;1920x2400+0+0;8-bit;sRGB;5.06879MiB;0.000u;0:00.005;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE
AVIF;./result/res_avif_7.avif;5315012;27776;1363;896;99;50;0.8165462529715461;30.643451531900716;56.07060054976852;7.488030485365863;0.9949623448128245;1.3577649316518423;0.05910047329761915;397.3229990255913;0.04715020687526004;0.2129641984146701;30.165739162778067;0.5067962764856523;67.42539785818451
JPEG XL;./result/res_jxl_7.jxl;5315012;418585;1127;1350;92;80;0.9619057107873807;38.33678118096322;9.536790509259259;3.08816944309396;0.9990522779022393;0.5644038145780623;0.5831901618397091;172.74435235497526;0.019221307068667145;0.5626073421984835;36.05552858878119;0.7865262575820169;71.4507091073979
libjpeg Image Magick;./result/res_jpeg_7.jpg;5315012;689136;241;1444;87;80;0.969207114640124;38.755900149345315;8.659450737847223;2.9426944689938885;0.9992005477392428;0.5350809898565209;0.7174404035197627;165.11909991473271;0.018452560679849864;0.6562056503459751;36.89275898737219;0.8284181623042822;71.5410378033158
WebP;./result/res_webp_7.webp;5315012;432272;1698;380;92;80;0.9448700131958025;37.24727320175992;12.256121021412037;3.500874322424619;0.9988251460838368;0.6359173123682802;0.45561170799385137;208.54162300436636;0.02197397128444484;0.4955974436176278;36.276660947380165;0.7618470833493386;70.762744363389
FLIF;./result/res_flif_7.flif;5315012;1570496;19941;3249;70;80;0.9926679227393175;46.60863880949407;1.4197650462962963;1.1915389403189038;0.9998601443252523;0.21559142421180968;0.7238457151282226;73.9448521587942;0.007416113226391728;0.8460204266545399;42.10378487431769;0.9154160860234017;75.51362664912837
BPG;./result/res_bpg_7.bpg;5315012;934625;3344;1377;82;7;0.9553111924635038;39.87764640386299;6.6882996238425925;2.5861747086851254;0.999419698921323;0.46869380977998204;0.4337283873455918;156.06512218319847;0.016300681449027642;0.5802162828378757;39.658365828301896;0.7713581556759869;72.02537860634973
JPEG jpeglib-turbo;./result/res_jpeg_7.jpg;5315012;689136;160;94;87;80;0.9697803864642562;38.80683730000479;8.558479817708333;2.9254879623249748;0.9992113108775924;0.5319342859158155;0.7205915799178338;163.76354908376265;0.018341975568118982;0.6603982150414319;36.920131817975815;0.8298570030365718;71.56808180053264
guetzli;./result/res_jpegGUETZLI_7.jpg;5315012;560246;168845;1340;89;84;0.9542023105209504;37.53727020674773;11.464453052662037;3.3859198237202897;0.9990141342447284;0.6157436287809314;0.5999608774629372;186.82763283542155;0.021269986081190257;0.5302567079622146;35.71953753068822;0.7685306180528055;70.91306956031922
mozjpeg;./result/res_jpegMOZ_7.jpg;5315012;508781;526;107;90;80;0.9403599998979194;36.823020627873156;13.513825231481482;3.676115508452024;0.9988989164258858;0.66685444400961;0.4645854461266503;203.4960538338298;0.023173362486161187;0.5025875033177757;35.57224457305417;0.7758835511123848;70.50202021720858
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
=======================================================;;;;;;;;;;;;;;;;;;;;
Image Data:;../shared/images/nature_hor_2.png;PNG;4000x3000;4000x3000+0+0;8-bit;sRGB;17.6289MiB;0.000u;0:00.047;;;;;;;;;;;
-------------------------------------------------------;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Format;SRC_PATH;DEST_SIZE;RES_SIZE;ENC_TIME;DEC_TIME;DIFF_SIZE(%);QUALITY_PRESET;SSIM;PSNR;MSE;RMSE;UQI;ERGAS;SCC;RASE;SAM;VIFP;PSNRB;FSIM;SRE
AVIF;./result/res_avif_8.avif;18485269;325970;2823;2381;98;50;0.886159597101789;27.24659948460875;122.5802245;11.071595390909117;0.9851323141940731;2.017565163544694;0.32895573462153904;723.040131110316;0.06983800930724321;0.3208403672501237;26.661874664990727;0.7014375051106062;67.82274580955144
JPEG XL;./result/res_jxl_8.jxl;18485269;1664508;2560;2933;91;80;;;;;;;;;;;;;
